model	nDCG	Recall	MAP	PopREO	PopRSP	APLT	ACLT	ARP	ItemCoverage	Gini	EFD	EPC	REO-ProbToBeRanked_items:Categories-0	REO-ProbToBeRanked_items:Categories-1	REO-ProbToBeRanked_items:Categories-2	REO-ProbToBeRanked_items:Categories-3	REO-ProbToBeRanked_items:Categories-4	REO-ProbToBeRanked_items:Categories-5	REO-ProbToBeRanked_items:Categories-6	REO-ProbToBeRanked_items:Categories-7	REO-ProbToBeRanked_items:Categories-8	REO-ProbToBeRanked_items:Categories-9	REO-ProbToBeRanked_items:Categories-10	REO-ProbToBeRanked_items:Categories-11	REO-ProbToBeRanked_items:Categories-12	REO-ProbToBeRanked_items:Categories-13	REO-ProbToBeRanked_items:Categories-14	REO-ProbToBeRanked_items:Categories-15	REO-ProbToBeRanked_items:Categories-16	REO-ProbToBeRanked_items:Categories-17	REO-ProbToBeRanked_items:Categories-18	REO-ProbToBeRanked_items:Categories-19	REO-ProbToBeRanked_items:Categories-20	REO-ProbToBeRanked_items:Categories-21	REO-ProbToBeRanked_items:Categories-22	REO-ProbToBeRanked_items:Categories-23	REO-ProbToBeRanked_items:Categories-24	REO-ProbToBeRanked_items:Categories-25	REO-ProbToBeRanked_items:Categories-26	REO-ProbToBeRanked_items:Categories-27	REO-ProbToBeRanked_items:Categories-28	REO-ProbToBeRanked_items:Categories-29	REO-ProbToBeRanked_items:Categories-30	REO-ProbToBeRanked_items:Categories-31	REO-ProbToBeRanked_items:Categories-32	REO-ProbToBeRanked_items:Categories-33	REO-ProbToBeRanked_items:Categories-34	REO_items:Categories	RSP-ProbToBeRanked_items:Categories-0	RSP-ProbToBeRanked_items:Categories-1	RSP-ProbToBeRanked_items:Categories-2	RSP-ProbToBeRanked_items:Categories-3	RSP-ProbToBeRanked_items:Categories-4	RSP-ProbToBeRanked_items:Categories-5	RSP-ProbToBeRanked_items:Categories-6	RSP-ProbToBeRanked_items:Categories-7	RSP-ProbToBeRanked_items:Categories-8	RSP-ProbToBeRanked_items:Categories-9	RSP-ProbToBeRanked_items:Categories-10	RSP-ProbToBeRanked_items:Categories-11	RSP-ProbToBeRanked_items:Categories-12	RSP-ProbToBeRanked_items:Categories-13	RSP-ProbToBeRanked_items:Categories-14	RSP-ProbToBeRanked_items:Categories-15	RSP-ProbToBeRanked_items:Categories-16	RSP-ProbToBeRanked_items:Categories-17	RSP-ProbToBeRanked_items:Categories-18	RSP-ProbToBeRanked_items:Categories-19	RSP-ProbToBeRanked_items:Categories-20	RSP-ProbToBeRanked_items:Categories-21	RSP-ProbToBeRanked_items:Categories-22	RSP-ProbToBeRanked_items:Categories-23	RSP-ProbToBeRanked_items:Categories-24	RSP-ProbToBeRanked_items:Categories-25	RSP-ProbToBeRanked_items:Categories-26	RSP-ProbToBeRanked_items:Categories-27	RSP-ProbToBeRanked_items:Categories-28	RSP-ProbToBeRanked_items:Categories-29	RSP-ProbToBeRanked_items:Categories-30	RSP-ProbToBeRanked_items:Categories-31	RSP-ProbToBeRanked_items:Categories-32	RSP-ProbToBeRanked_items:Categories-33	RSP-ProbToBeRanked_items:Categories-34	RSP_items:Categories
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.024458793289636172	0.030415493038055953	0.016917433964517205	0.9969309372466669	0.9997326269040664	0.0001037647135121113	0.001037647135121113	328.5084049417945	4921.0	0.01594869285513878	0.17093378070008622	0.015186385000593983	0.02635377131555033	0.002621231979030144	0.01803783545974483	0.07567185289957568	0.0338048090523338	0.00980392156862745	0.03561505430664309	0.016778523489932886	0.010113999721951898	0.02282834272161281	0.0	0.004098360655737705	0.001984689537850865	0.010810810810810811	0.0	0.019311502938706968	0.029720562106283314	0.0	0.020202020202020204	0.0	0.0	0.0	0.004651162790697674	0.0045351473922902496	0.0	0.016483516483516484	0.0	0.0	0.002652519893899204	0.15058823529411763	0.0	0.0	0.0	0.0	0.0	1.8932397987368768	0.00033430626773352793	6.766178583998906e-05	0.0003477129110532188	0.0008080606515773407	0.0002908783416661244	0.0002727622407020847	0.0005865578882936083	0.0003176947096771931	6.871076681250066e-05	0.0002071224337574724	2.033475854168795e-05	1.6455279018061786e-05	0.00011552738882084012	0.00027014962737452475	1.8536188748954705e-05	0.00017582135999952712	0.0004671256264964958	0.0001573120096904198	0.0002517400833986925	3.911885261542924e-05	3.244238435303803e-05	4.253893153833324e-05	7.793072417037278e-05	1.8896899774622976e-05	2.801399913598929e-05	0.00014754378226554637	3.816655502949321e-06	0.0	9.029662441119076e-06	0.004358111382461815	0.0003797419053306676	2.595093974840564e-05	0.00025027866675627264	0.0	0.00038988888166872443	2.3778323209412946
BPRMF_seed=42_e=500_bs=1_f=64_lr=0$001_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.010959465469365246	0.01497287068348968	0.007621860486901506	1.0	1.0	0.0	0.0	543.4315671714387	32.0	0.00033461462043427037	0.06603198873310089	0.0066815173644466175	0.0068601771173001196	0.0	0.0	0.07708628005657708	0.030834512022630836	0.0	0.018786309674160142	0.0	0.0	0.004743551734361103	0.0	0.0	0.0	0.0	0.0	0.0	0.023582619932159588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2752941176470588	0.0	0.0	0.0	0.0	0.0	3.7841028282924705	0.00029749397664499715	0.0	0.0	0.002903329187013509	0.0005883927651217817	0.0	0.00043278484800454947	9.470336363548675e-06	0.0	0.0001759407763389382	0.0	0.0	0.0	0.0	0.0	1.3746783424513457e-07	0.0007956217899857469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012108453205314592	0.0	0.0	0.0	0.0	0.0	4.1541818690644865
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$001_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.01066038731089968	0.014371208420577285	0.00755103952581173	1.0	1.0	0.0	0.0	543.687061837284	26.0	0.0003292114467206009	0.064470718424889	0.0065333091939758815	0.00596924502414426	0.0	0.0	0.07425742574257425	0.030834512022630836	0.0	0.01824955796918414	0.0	0.0	0.0056329676845538095	0.0	0.0	0.0	0.0	0.0	0.0	0.023582619932159588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2752941176470588	0.0	0.0	0.0	0.0	0.0	3.8045283506418226	0.0002913116830842526	0.0	0.0	0.003227525464702773	0.0005883927651217817	0.0	0.0004274661008035402	8.15501186861136e-06	0.0	0.0001758657482893267	0.0	0.0	0.0	0.0	0.0	0.0	0.0007991736729767546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01241419071281764	0.0	0.0	0.0	0.0	0.0	4.128896680103717
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$0005_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=200	0.010814919688869376	0.014544738705882214	0.00745157131996848	1.0	1.0	0.0	0.0	541.516090015889	23.0	0.00031426217073327045	0.0644990539300006	0.006528710039595358	0.006129612800912314	0.0	0.0	0.086987270155587	0.030834512022630836	0.0	0.01758651174539025	0.0	0.0	0.006720031623678229	0.0	0.0	0.0	0.0	0.0	0.0	0.023744144726215475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2776470588235294	0.0	0.0	0.0	0.0	0.0	3.739593525560891	0.0002910201602984614	0.0	0.0	0.0028155617643939286	0.0005883927651217817	0.0	0.0003878946216280311	1.7537659932497546e-07	0.0	0.0003068947341308285	0.0	0.0	0.0	0.0	0.0	0.0	0.00080322918116798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012623839289391158	0.0	0.0	0.0	0.0	0.0	4.194048332057062
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.010766054523280943	0.014640644616859355	0.007561736401598264	1.0	1.0	0.0	0.0	542.7186517072538	35.0	0.00034357115047167763	0.06498219343456973	0.006580831092012813	0.006485985638174659	0.0	0.0	0.06647807637906648	0.030834512022630836	0.0	0.018628441525637786	0.00047938638542665386	0.0	0.004743551734361103	0.0	0.0	0.0	0.0	0.0	0.0	0.023421095138103698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2752941176470588	0.0	0.0	0.0	0.0	0.0	3.848411764105528	0.0003026576158737816	0.0	2.1822986049365195e-07	0.002794691986376895	0.0005883927651217817	0.0	0.00044249397925875554	3.2356982575457975e-05	0.0	0.0001470999940682824	0.0	0.0	0.0	0.0	0.0	4.124035027354037e-07	0.0007866890693292571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011973263150976509	0.0	0.0	0.0	0.0	0.0	4.161097124700571
BPRMF_seed=42_e=500_bs=1_f=64_lr=0$0005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.010818793192726389	0.014530188495587097	0.0075685768432777085	1.0	1.0	0.0	0.0	542.3878011608676	28.0	0.00033973818786947607	0.06498661991744471	0.006580766509893245	0.006503804280037775	0.0	0.0	0.06364922206506365	0.030834512022630836	0.0	0.018565294266228844	0.0	0.0	0.004842375728826959	0.0	0.0	0.0	0.0	0.0	0.0	0.023582619932159588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26588235294117646	0.0	0.0	0.0	0.0	0.0	3.8295396093007064	0.0003061994501793138	0.0	0.0	0.002792833718471269	0.0005883927651217817	0.0	0.00042127701315145666	8.330388467936334e-06	0.0	0.00018386373837791126	0.0	0.0	0.0	0.0	0.0	0.0	0.0007931036639846592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01194331335432315	0.0	0.0	0.0	0.0	0.0	4.158648470269508
BPRMF_seed=42_e=500_bs=1_f=64_lr=0$0001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.010676410845291006	0.014106719295506066	0.0075154759202555824	1.0	1.0	0.0	0.0	541.0488018418237	26.0	0.0003339946885189127	0.06409913554669046	0.006494557273916282	0.006111794159049198	0.0	0.0	0.06364922206506365	0.030834512022630836	0.0	0.018060116190957314	0.0	0.0	0.005138847712224528	0.0	0.0	0.0	0.0	0.0	0.0	0.023421095138103698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2564705882352941	0.0	0.0	0.0	0.0	0.0	3.7951326960790293	0.00031124581012645814	0.0	0.0	0.002715501184860205	0.0005883927651217817	0.0	0.00040439885536692056	7.190440572323994e-06	0.0	0.0002149553621369117	0.0	0.0	0.0	0.0	0.0	0.0	0.0007916458015629769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011860119474730483	0.0	0.0	0.0	0.0	0.0	4.160778324425785
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$0001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=320	0.010793069610485128	0.014617270008471187	0.007489117830082193	1.0	1.0	0.0	0.0	541.2136353318848	23.0	0.0003136322604617714	0.06470643067764333	0.006549990150000119	0.006076156875322963	0.0	0.0	0.09052333804809053	0.030834512022630836	0.0	0.01761808537509472	0.0	0.0	0.006720031623678229	0.0	0.0	0.0	0.0	0.0	0.0	0.023744144726215475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2776470588235294	0.0	0.0	0.0	0.0	0.0	3.72291755689948	0.00029847577177415606	0.0	0.0	0.0030469875904869264	0.0005883927651217817	0.0	0.00038776568230194605	8.768829966248773e-08	0.0	0.0002508937979008142	0.0	0.0	0.0	0.0	0.0	0.0	0.00080322918116798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012591393676350019	0.0	0.0	0.0	0.0	0.0	4.163648152426595
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.019810255516660047	0.0254924830757605	0.013832644399459148	0.9962875148910546	0.9991478040421456	0.00033075002431985477	0.0033075002431985473	292.7057070592432	5626.0	0.023115080531390553	0.13802855036605555	0.012417506160603841	0.02170310578927674	0.005242463958060288	0.010998680158380994	0.07567185289957568	0.0297029702970297	0.004901960784313725	0.029742359181611517	0.015819750719079578	0.005978034199916585	0.019962446882102976	0.0	0.0	0.00396937907570173	0.009009009009009009	0.0	0.01343408900083963	0.023098045549991925	0.0	0.010101010101010102	0.0	0.0	0.006382978723404255	0.004651162790697674	0.0045351473922902496	0.0	0.0	0.0	0.0	0.0	0.11058823529411765	0.0	0.0	0.015873015873015872	0.0	0.0	1.8427462980399312	0.00036390755841949924	0.00012080937156288266	0.00035185927840259817	0.0010392005903002417	0.00029535429126023745	0.0001238022791536161	0.0005189743405261169	0.0002693784565631623	7.906565236095042e-05	0.00021067876330905692	5.083689635421987e-05	5.5947948661410066e-05	0.000160327391409085	0.0003879772145353478	4.760430292345186e-05	0.0002075764297101532	0.00040372186444805806	0.00017107681053833153	0.000156638274114742	7.155887673554128e-05	4.460827848542729e-05	9.517703387353696e-05	0.00012976699771356193	2.7715453002780363e-05	3.342020949556617e-05	9.192518371518334e-05	2.1945769141958593e-05	0.0	4.514831220559538e-05	0.0030706860957653067	0.00045763768078311217	0.0	0.0003244353087581312	0.0	0.0008772499837546299	1.7983642063071914
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$0005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.010652679399617625	0.014328697447337625	0.007529277759505718	1.0	1.0	0.0	0.0	542.9211680015565	23.0	0.0003284048983143162	0.06426531444463651	0.00651217890424836	0.0059157890985549084	0.0	0.0	0.0785007072135785	0.030834512022630836	0.0	0.0179653953018439	0.0	0.0	0.005336495701156241	0.0	0.0	0.0	0.0	0.0	0.0	0.023744144726215475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2752941176470588	0.0	0.0	0.0	0.0	0.0	3.784994403801341	0.00029895494141057144	0.0	0.0	0.003139329211028048	0.0005883927651217817	0.0	0.00040682291469731994	2.981402188524583e-06	0.0	0.00019462276069219858	0.0	0.0	0.0	0.0	0.0	0.0	0.0008011616671881396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012561027910298695	0.0	0.0	0.0	0.0	0.0	4.154595605563008
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=260	0.010755595023120547	0.014556123546684733	0.007490731433142017	1.0	1.0	0.0	0.0	541.2547034599047	23.0	0.0003177643614438175	0.06458024890243125	0.006538454998357178	0.006111794159049198	0.0	0.0	0.08486562942008487	0.030834512022630836	0.0	0.017681232634503663	0.0	0.0	0.006522383634746516	0.0	0.0	0.0	0.0	0.0	0.0	0.023744144726215475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2776470588235294	0.0	0.0	0.0	0.0	0.0	3.7511967321126276	0.00029859640189241446	0.0	0.0	0.0031240342367278933	0.0005883927651217817	0.0	0.0003922269829844896	8.768829966248773e-08	0.0	0.00022904562985394904	0.0	0.0	0.0	0.0	0.0	0.0	0.0008032026745784949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012630078830360608	0.0	0.0	0.0	0.0	0.0	4.158312301869367
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$0001_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=260	0.010757035745978779	0.014484586901537278	0.007486530146068393	1.0	1.0	0.0	0.0	541.3376503777685	23.0	0.0003203330450886055	0.06442603356453873	0.006523469658582624	0.005951426382281143	0.0	0.0	0.08274398868458274	0.030834512022630836	0.0	0.017775953523617074	0.0	0.0	0.006621207629212373	0.0	0.0	0.0	0.0	0.0	0.0	0.023744144726215475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2752941176470588	0.0	0.0	0.0	0.0	0.0	3.7523601289061865	0.00030162555819534837	0.0	0.0	0.0029264860639913134	0.0005883927651217817	0.0	0.00038915822702366486	2.279895791224681e-06	0.0	0.0002443063351449256	0.0	0.0	0.0	0.0	0.0	0.0	0.0008020098780516639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012615103932033928	0.0	0.0	0.0	0.0	0.0	4.186134012157679
BPRMF_seed=42_e=500_bs=1_f=16_lr=0$001_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=260	0.01079560544190801	0.014629090243715512	0.007500836397120323	1.0	1.0	0.0	0.0	540.9630305781641	22.0	0.0003128885544689819	0.06476303229454028	0.0065557984805216015	0.00596924502414426	0.0	0.0	0.09264497878359264	0.030834512022630836	0.0	0.01761808537509472	0.0	0.0	0.007016503607075798	0.0	0.0	0.0	0.0	0.0	0.0	0.023744144726215475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2776470588235294	0.0	0.0	0.0	0.0	0.0	3.7115660535807526	0.0002940191590718307	0.0	0.0	0.0032439639884833133	0.0005883927651217817	0.0	0.00038907441646170957	8.768829966248773e-08	0.0	0.0002456718456478547	0.0	0.0	0.0	0.0	0.0	0.0	0.0008032026745784949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012631742707952462	0.0	0.0	0.0	0.0	0.0	4.137102191737668
BPRMF_seed=42_e=500_bs=1_f=32_lr=0$005_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.022903895338461783	0.028923590256578844	0.0159819945574996	1.0	0.9999832887126751	6.485294594506956e-06	6.485294594506956e-05	406.1245922371024	2776.0	0.005366938268569266	0.15718571880389842	0.014341771183436344	0.025373746013078884	0.0	0.014958205015398152	0.07991513437057991	0.034229137199434226	0.004901960784313725	0.03432053548875979	0.016778523489932886	0.007681078826637008	0.021543630793556676	0.0	0.0	0.001701162461015027	0.005405405405405406	0.0	0.015113350125944584	0.027620739783556777	0.0	0.010101010101010102	0.0	0.0	0.0	0.0	0.0045351473922902496	0.0	0.005494505494505495	0.0	0.0	0.0	0.18352941176470589	0.0	0.0	0.0	0.0	0.0	2.348784538292252	0.00032402590098861507	2.262507665311937e-05	0.00026063919671625164	0.0011052405727924992	0.00035169287419483503	0.00016484902411363858	0.0005819934361501966	0.00022904183871841796	4.897620736924126e-05	0.00020392623884402304	1.9366436706369476e-06	9.403016581749591e-07	3.5678236765362524e-05	9.631124515754232e-05	4.212770170216979e-06	0.00010310087568385092	0.0005338427122305751	2.06472012718676e-05	6.041762001568621e-05	6.678828495317187e-06	4.055298044129754e-06	1.3465561062493974e-05	1.9394524114798658e-05	1.2597933183081984e-05	3.9317893524195495e-06	3.398914355855518e-05	0.0	0.0	0.0	0.006742447971587626	7.46501181419261e-05	0.0	9.964798768999743e-05	0.0	9.747222041718111e-05	3.4918670826060647
BPRMF_seed=42_e=500_bs=1_f=8_lr=0$0005_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=20	0.010722032285209945	0.014466973017339227	0.007467738232921928	1.0	1.0	0.0	0.0	540.2433574370116	21.0	0.0003119072786772481	0.06442712624288212	0.0065241765014768215	0.0055415976194294475	0.0	0.0	0.09900990099009901	0.030834512022630836	0.0	0.01761808537509472	0.0	0.0	0.007214151596007511	0.0	0.0	0.0	0.0	0.0	0.0	0.023744144726215475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2776470588235294	0.0	0.0	0.0	0.0	0.0	3.685865996909221	0.0002682043137645268	0.0	0.0	0.0035481481502658324	0.0005883927651217817	0.0	0.00038717900836825897	0.0	0.0	0.000334309983458866	0.0	0.0	0.0	0.0	0.0	0.0	0.00080322918116798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012631742707952462	0.0	0.0	0.0	0.0	0.0	4.0771979289009135
BPRMF_seed=42_e=500_bs=1_f=8_lr=0$005_bias_reg=0$001_u_reg=0$05_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.01717551689803131	0.02166106565272494	0.011931454553783425	1.0	0.9987635335605975	0.0004799117999935148	0.004799117999935147	303.37095236551124	3709.0	0.013438355843409577	0.11661441662220508	0.010727824186138242	0.018798667165588638	0.001310615989515072	0.011878574571051475	0.042432814710042434	0.02630834512022631	0.0196078431372549	0.025385198282394543	0.019175455417066157	0.004761573752259141	0.018084790987251704	0.0	0.0	0.001417635384179189	0.0036036036036036037	0.0	0.008396305625524769	0.019867549668874173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005494505494505495	0.0	0.0	0.0	0.1411764705882353	0.0	0.0	0.0	0.0	0.0	2.3489143547660682	0.00036510045625561037	0.00015026466003581165	0.00027831581541623747	0.0012248844371778229	0.00031693615256402633	0.0003786893244698846	0.00047862277842779314	0.0002044891148129214	9.288033402733936e-05	0.0002996770357582034	7.262413764888553e-06	2.3037390625286498e-05	6.295366461999106e-05	0.0001632509758344157	9.268094374477353e-06	0.0001857190440651768	0.0004469806184877948	4.424400272543057e-05	3.91595685286855e-05	9.350359893444062e-05	4.866357652955704e-05	6.61036633976977e-05	0.00012095130493410798	1.480257149012133e-05	1.5727157409678198e-05	5.7163559621206446e-05	2.003744139048393e-05	0.0	4.0131833071640335e-06	0.003194644976358379	0.0001493002362838522	0.0	0.00018539160500464637	0.0	0.0	2.2166773576608563
BPRMF_seed=42_e=500_bs=1_f=64_lr=0$005_bias_reg=0$001_u_reg=0$1_pos_i_reg=0$0025_neg_i_reg=0$00025_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=500	0.023297170940936012	0.02969480162631258	0.016447299003477866	1.0	0.9999832887126751	6.485294594506956e-06	6.485294594506956e-05	450.53092512727386	1677.0	0.0022691083405570467	0.16111264961636781	0.014770084115580685	0.027066516990075017	0.001310615989515072	0.015398152221733392	0.09052333804809053	0.032956152758132955	0.0	0.033436473857034604	0.023010546500479387	0.00719449464757403	0.02006127087656883	0.0	0.0	0.001984689537850865	0.0018018018018018018	0.0	0.010075566750629723	0.033112582781456956	0.0	0.0	0.0	0.0	0.0	0.0	0.006802721088435374	0.0	0.0	0.0	0.0	0.0	0.21176470588235294	0.0	0.0	0.0	0.0	0.0	2.5823361594642544	0.0003300507052283	1.4941088355833546e-05	0.00025809318167715903	0.0011068129533280291	0.0004267720634734801	6.620442735487493e-06	0.0005501002938430537	0.00021203030858389535	3.081472803059726e-05	0.00016168544691275556	9.683218353184738e-07	0.0	1.330070287474472e-05	2.9371514480668934e-05	0.0	7.546984100057888e-05	0.0005208544833828601	1.7697601090172228e-05	3.24464996380537e-05	2.8623550694216516e-06	0.0	1.5301773934652244e-06	1.0578831335344723e-06	1.2597933183081984e-05	0.0	3.476162409397689e-05	0.0	0.0	0.0	0.007999923461630774	3.245657310518526e-06	0.0	2.7808740750696956e-05	0.0	0.0	3.9305268934647715
